noun_w_orang_noaffix1	noun_w_orang_noaffix2	cossim
humanis	floris	0.2
humanis	biduanita	0.16
humanis	clairvoyance	0.11
humanis	bhiksuni	0.09
humanis	evangelist	0.28
humanis	gatekeeper	0.19
humanis	diktaktor	0.32
humanis	ekspat	0.16
humanis	inspektor	0.18
humanis	superintendent	0.16
humanis	foreman	0.19
humanis	golfer	0.16
humanis	sebatangkara	0.19
humanis	herpetolog	0.24
humanis	strategist	0.21
humanis	selebtwit	0.23
humanis	achiever	0.15
humanis	hispanik	0.23
humanis	ghostwriter	0.23
humanis	nulipara	0.14
humanis	legalis	0.47
humanis	networker	0.24
humanis	monetaris	0.23
humanis	pamongpraja	0.24
humanis	pengibing	0.18
humanis	taekwondoin	0.05
humanis	paedofil	0.26
humanis	campers	0.26
humanis	pramusiwi	0.16
humanis	wirausahaan	0.22
humanis	kooperator	0.26
humanis	perempuaan	0.28
humanis	markonis	0.22
humanis	sadomasokis	0.2
humanis	mushalli	0.16
humanis	mubayyin	0.07
humanis	koder	0.17
humanis	laksmana	0.22
humanis	nonpartisipan	0.27
humanis	kristalografer	0.24
humanis	marbut	0.04
humanis	snowboarder	0.12
humanis	crossline	0.15
humanis	murabi	0.31
humanis	postrukturalis	0.43
humanis	budayan	0.35
humanis	penaluk	0.27
humanis	propagandais	0.26
humanis	khatamul	0.02
humanis	controlleur	0.15
intel	tameng	0.14
intel	komunikan	0.08
intel	pengamen	0.15
intel	naturalis	0.12
intel	waria	0.04
intel	technical	0.2
intel	marinir	0.28
intel	bandit	0.28
intel	inspektur	0.21
intel	syetan	0.16
intel	pecundang	0.1
intel	borjuis	0.07
intel	pialang	0.22
intel	ekspatriat	0.14
intel	praja	0.16
intel	miliarder	0.21
intel	satria	0.1
intel	laksamana	0.23
intel	maniak	0.23
intel	transmigran	0.12
intel	blasteran	0.2
intel	mujtahid	0.1
intel	tiran	0.14
intel	decision	0.11
intel	sepuh	0.19
intel	resign	0.08
intel	marketer	0.18
intel	prabu	0.12
intel	koboi	0.14
intel	persona	0.14
intel	fighter	0.19
intel	pegiat	0.17
intel	priyayi	0.12
intel	mbok	0.08
intel	agamis	0.21
intel	purnawirawan	0.29
intel	peragawati	0.16
intel	demokrat	0.15
intel	mantri	0.18
intel	syuhada	0.15
intel	sekuriti	0.3
intel	mujahid	0.21
intel	idiot	0.17
intel	demokratik	0.13
intel	salesman	0.18
intel	eyang	0.14
intel	bajingan	0.2
intel	selebritas	0.17
intel	paramedis	0.2
intel	dirigen	0.13
intel	translator	0.16
intel	principal	0.14
intel	panitera	0.2
intel	panelis	0.06
intel	orator	0.1
intel	mursyid	0.07
intel	algojo	0.15
intel	pawang	0.16
intel	sersan	0.24
intel	rentenir	0.17
intel	kompeni	0.27
intel	superstar	0.08
intel	ekstremis	0.26
intel	perjaka	0.11
intel	comic	0.13
intel	jagal	0.18
intel	diva	0.09
intel	modernis	0.06
intel	sipir	0.25
intel	partisan	0.19
intel	patriot	0.24
intel	habib	0.23
intel	materialis	0.06
intel	inovator	0.21
intel	sahaya	0.02
intel	polwan	0.25
intel	mubaligh	0.23
intel	pemrakarsa	0.11
intel	mahasiwa	0.15
intel	observer	0.22
intel	saintis	0.2
intel	akrobatik	0.14
intel	raden	0.11
intel	volunteer	0.08
intel	bintara	0.26
intel	cagub	0.2
intel	kondektur	0.2
intel	opsir	0.23
intel	bodyguard	0.23
intel	negosiator	0.24
intel	agnostik	0.09
intel	angota	0.19
intel	reserse	0.4
intel	teknokrat	0.24
intel	oportunis	0.09
intel	flamboyan	0.16
intel	mucikari	0.16
intel	terperiksa	0.1
intel	biduan	0.11
intel	konstruktivis	0.12
intel	cerpenis	0.13
intel	sinden	0.12
intel	binatu	0.1
intel	kiyai	0.21
intel	romusha	0.12
intel	wapres	0.2
intel	pelayat	0.12
intel	bumiputera	0.17
intel	nyai	0.02
intel	mantu	0.15
intel	bartender	0.08
intel	enterpreneur	0.08
intel	ekstrovert	0.15
intel	formatur	0.18
intel	rohaniawan	0.13
intel	rasionalis	0.15
intel	gigolo	0.2
intel	presidium	0.19
intel	upline	0.05
intel	asesor	0.16
intel	nahkoda	0.12
intel	franchisee	0.12
intel	evaluator	0.21
intel	porter	0.16
intel	sensei	0.07
intel	buzzer	0.12
intel	lover	0.07
intel	sayyid	0.19
intel	keparat	0.3
intel	marsekal	0.19
intel	kontrolir	0.29
intel	mubalig	0.22
intel	organisator	0.15
intel	balerina	0.13
intel	selebgram	0.13
intel	bumiputra	0.11
intel	kopral	0.24
intel	kalifah	0.17
intel	perias	0.15
intel	arsiparis	0.19
intel	gentlemen	0.08
intel	waiter	0.14
intel	loper	0.18
intel	waliyullah	0.13
intel	marxis	0.15
intel	liberalis	0.16
intel	judoka	0.09
intel	businessman	0.25
intel	syaman	-0
intel	widyaiswara	0.11
intel	learner	0.11
intel	ginekolog	0.03
intel	residivis	0.29
intel	tumenggung	0.16
intel	ketum	0.15
intel	murabbi	0.17
intel	wagub	0.21
intel	vlogger	0.11
intel	kapolda	0.28
intel	kacung	0.28
intel	koleris	0.14
intel	moralis	0.11
intel	propagandis	0.28
intel	voter	0.02
intel	adopter	0.08
intel	inlander	0.14
intel	peresensi	0.12
intel	klinisi	0.18
intel	jongos	0.14
intel	mayoret	0.17
intel	devi	0.05
intel	waskita	0.14
intel	ballerina	0.08
intel	enterpreneurship	0.1
intel	jugun	0.11
intel	mukminah	0.08
intel	teungku	0.13
intel	mandataris	0.06
intel	reformer	0.21
intel	grader	0.17
intel	sekularis	0.14
intel	filosuf	0.13
intel	konservator	0.13
intel	madam	0.16
intel	masbuk	0.1
intel	cendikia	0.18
intel	validator	0.17
intel	terroris	0.38
intel	duchess	0.04
intel	meneer	0.19
intel	godfather	0.26
intel	assessor	0.26
intel	paramedik	0.19
intel	egoistik	0.07
intel	floris	0.07
intel	biduanita	0.12
intel	clairvoyance	0.03
intel	bhiksuni	-0.01
intel	evangelist	0.2
intel	gatekeeper	0.23
intel	diktaktor	0.25
intel	ekspat	0.14
intel	inspektor	0.33
intel	superintendent	0.3
intel	foreman	0.26
intel	golfer	0.14
intel	sebatangkara	0.07
intel	herpetolog	0.11
intel	strategist	0.2
intel	selebtwit	0.17
intel	achiever	0.13
intel	hispanik	0.1
intel	ghostwriter	0.23
intel	nulipara	0.07
intel	legalis	0.17
intel	networker	0.15
intel	monetaris	0.16
intel	pamongpraja	0.25
intel	pengibing	0.09
intel	taekwondoin	0.1
intel	paedofil	0.16
intel	campers	0.24
intel	pramusiwi	0.15
intel	wirausahaan	0.09
intel	kooperator	0.21
intel	perempuaan	0.16
intel	markonis	0.17
intel	sadomasokis	0.12
intel	mushalli	0.05
intel	mubayyin	0.04
intel	koder	0.25
intel	laksmana	0.11
intel	nonpartisipan	0.12
intel	kristalografer	0.12
intel	marbut	0.1
intel	snowboarder	0.09
intel	crossline	0.12
intel	murabi	0.22
intel	postrukturalis	0.19
intel	budayan	0.19
intel	penaluk	0.13
intel	propagandais	0.26
intel	khatamul	0
intel	controlleur	0.17
tameng	komunikan	0.08
tameng	pengamen	0.12
tameng	naturalis	0.09
tameng	waria	0.15
tameng	technical	0.09
tameng	marinir	0.26
tameng	bandit	0.2
tameng	inspektur	0.15
tameng	syetan	0.24
tameng	pecundang	0.16
tameng	borjuis	0.14
tameng	pialang	0.13
tameng	ekspatriat	0.07
tameng	praja	0.18
tameng	miliarder	0.06
tameng	satria	0.24
tameng	laksamana	0.11
tameng	maniak	0.08
tameng	transmigran	0.12
tameng	blasteran	0.22
tameng	mujtahid	0.1
tameng	tiran	0.14
tameng	decision	0.09
tameng	sepuh	0.23
tameng	resign	0.07
tameng	marketer	0.1
tameng	prabu	0.1
tameng	koboi	0.13
tameng	persona	0.19
tameng	fighter	0.12
tameng	pegiat	0.12
tameng	priyayi	0.08
tameng	mbok	0.15
tameng	agamis	0.16
tameng	purnawirawan	0.12
tameng	peragawati	0.11
tameng	demokrat	0.12
tameng	mantri	0.14
tameng	syuhada	0.11
tameng	sekuriti	0.22
tameng	mujahid	0.27
tameng	idiot	0.06
tameng	demokratik	0.2
tameng	salesman	0.03
tameng	eyang	0.09
tameng	bajingan	0.12
tameng	selebritas	0.09
tameng	paramedis	0.11
tameng	dirigen	0.22
tameng	translator	0.13
tameng	principal	0.04
tameng	panitera	0.09
tameng	panelis	0.06
tameng	orator	0.15
tameng	mursyid	0.08
tameng	algojo	0.12
tameng	pawang	0.14
tameng	sersan	0.11
tameng	rentenir	0.14
tameng	kompeni	0.2
tameng	superstar	0.09
tameng	ekstremis	0.22
tameng	perjaka	0.09
tameng	comic	0.21
tameng	jagal	0.14
tameng	diva	0.11
tameng	modernis	0.08
tameng	sipir	0.14
tameng	partisan	0.22
tameng	patriot	0.21
tameng	habib	0.12
tameng	materialis	0.16
tameng	inovator	0.16
tameng	sahaya	0.2
tameng	polwan	0.18
tameng	mubaligh	0.08
tameng	pemrakarsa	0.09
tameng	mahasiwa	0.11
tameng	observer	0.11
tameng	saintis	0.03
tameng	akrobatik	0.24
tameng	raden	0.19
tameng	volunteer	0.11
tameng	bintara	0.22
tameng	cagub	0.22
tameng	kondektur	0.09
tameng	opsir	0.19
tameng	bodyguard	0.28
tameng	negosiator	0.18
tameng	agnostik	0.1
tameng	angota	0.18
tameng	reserse	0.16
tameng	teknokrat	0.03
tameng	oportunis	0.19
tameng	flamboyan	0.17
tameng	mucikari	0.13
tameng	terperiksa	0.17
tameng	biduan	0.11
tameng	konstruktivis	0.07
tameng	cerpenis	0.11
tameng	sinden	0.15
tameng	binatu	0.03
tameng	kiyai	0.15
tameng	romusha	0.11
tameng	wapres	0.15
tameng	pelayat	0.09
tameng	bumiputera	0.16
tameng	nyai	0.08
tameng	mantu	0.1
tameng	bartender	0.03
tameng	enterpreneur	0.08
tameng	ekstrovert	0.01
tameng	formatur	0.14
tameng	rohaniawan	0.17
tameng	rasionalis	0.17
tameng	gigolo	0.11
tameng	presidium	0.21
tameng	upline	0.07
tameng	asesor	0.12
tameng	nahkoda	0.1
tameng	franchisee	0.02
tameng	evaluator	0.04
tameng	porter	0.13
tameng	sensei	0.02
tameng	buzzer	0.15
tameng	lover	0.05
tameng	sayyid	0.14
tameng	keparat	0.23
tameng	marsekal	0.17
tameng	kontrolir	0.07
tameng	mubalig	0.1
tameng	organisator	0.13
tameng	balerina	0.16
tameng	selebgram	0.1
tameng	bumiputra	0.11
tameng	kopral	0.16
tameng	kalifah	0.17
tameng	perias	0.19
tameng	arsiparis	0.08
tameng	gentlemen	0.21
tameng	waiter	0.03
tameng	loper	0.11
tameng	waliyullah	0.11
tameng	marxis	0.1
tameng	liberalis	0.23
tameng	judoka	0.15
tameng	businessman	0.06
tameng	syaman	0.13
tameng	widyaiswara	0.13
tameng	learner	-0.03
tameng	ginekolog	-0.01
tameng	residivis	0.18
tameng	tumenggung	0.2
tameng	ketum	0.19
tameng	murabbi	0.12
tameng	wagub	0.19
tameng	vlogger	0.08
tameng	kapolda	0.24
tameng	kacung	0.22
tameng	koleris	0.14
tameng	moralis	0.2
tameng	propagandis	0.18
tameng	voter	0.07
tameng	adopter	0.13
tameng	inlander	0.13
tameng	peresensi	0.13
tameng	klinisi	0.11
tameng	jongos	0.24
tameng	mayoret	0.28
tameng	devi	0.01
tameng	waskita	0.1
tameng	ballerina	0.14
tameng	enterpreneurship	0.08
tameng	jugun	0.12
tameng	mukminah	0.19
tameng	teungku	0.17
tameng	mandataris	0.14
tameng	reformer	0.13
tameng	grader	0.11
tameng	sekularis	0.24
tameng	filosuf	0.05
tameng	konservator	0.17
tameng	madam	0.2
tameng	masbuk	0.06
tameng	cendikia	0.12
tameng	validator	0.13
tameng	terroris	0.24
tameng	duchess	0.21
tameng	meneer	0.14
tameng	godfather	0.19
tameng	assessor	0.1
tameng	paramedik	0.08
tameng	egoistik	0.18
tameng	floris	0.09
tameng	biduanita	0.12
tameng	clairvoyance	0.08
tameng	bhiksuni	0.07
tameng	evangelist	0.05
tameng	gatekeeper	0.2
tameng	diktaktor	0.3
tameng	ekspat	0.1
tameng	inspektor	0.21
tameng	superintendent	0.13
tameng	foreman	0.1
tameng	golfer	0.07
tameng	sebatangkara	0.28
tameng	herpetolog	0.05
tameng	strategist	0.13
tameng	selebtwit	0.19
tameng	achiever	0.06
tameng	hispanik	0.2
tameng	ghostwriter	0.03
tameng	nulipara	0.05
tameng	legalis	0.25
tameng	networker	0.09
tameng	monetaris	0.11
tameng	pamongpraja	0.16
tameng	pengibing	0.23
tameng	taekwondoin	0.16
tameng	paedofil	0.2
tameng	campers	0.12
tameng	pramusiwi	0.07
tameng	wirausahaan	0.15
tameng	kooperator	0.1
tameng	perempuaan	0.17
tameng	markonis	0.17
tameng	sadomasokis	0.1
tameng	mushalli	0.17
tameng	mubayyin	0.14
tameng	koder	0.19
tameng	laksmana	0.16
tameng	nonpartisipan	0.08
tameng	kristalografer	0.11
tameng	marbut	0.16
tameng	snowboarder	0.14
tameng	crossline	0.14
tameng	murabi	0.15
tameng	postrukturalis	0.14
tameng	budayan	0.2
tameng	penaluk	0.28
tameng	propagandais	0.16
tameng	khatamul	0.12
tameng	controlleur	0.16
komunikan	pengamen	0.14
komunikan	naturalis	0.22
komunikan	waria	0.18
komunikan	technical	0.14
komunikan	marinir	0.05
komunikan	bandit	0.04
komunikan	inspektur	0.11
komunikan	syetan	0.13
komunikan	pecundang	0.08
komunikan	borjuis	0.12
komunikan	pialang	0.12
komunikan	ekspatriat	0.15
komunikan	praja	0.21
komunikan	miliarder	-0.01
komunikan	satria	0.06
komunikan	laksamana	0.12
komunikan	maniak	0.06
komunikan	transmigran	0.16
komunikan	blasteran	0.08
komunikan	mujtahid	0.2
komunikan	tiran	0.13
komunikan	decision	0.19
komunikan	sepuh	0.13
komunikan	resign	0.1
komunikan	marketer	0.24
komunikan	prabu	0.21
komunikan	koboi	0.06
komunikan	persona	0.2
komunikan	fighter	0.02
komunikan	pegiat	0.1
komunikan	priyayi	0.18
komunikan	mbok	0.04
komunikan	agamis	0.16
komunikan	purnawirawan	0.16
komunikan	peragawati	0.14
komunikan	demokrat	0.18
komunikan	mantri	0.11
komunikan	syuhada	0.06
komunikan	sekuriti	0.09
komunikan	mujahid	0.15
komunikan	idiot	0.05
komunikan	demokratik	0.29
komunikan	salesman	0.16
komunikan	eyang	0.06
komunikan	bajingan	0.11
komunikan	selebritas	0.12
komunikan	paramedis	0.13
komunikan	dirigen	0.23
komunikan	translator	0.14
komunikan	principal	0.13
komunikan	panitera	0.12
komunikan	panelis	0.21
komunikan	orator	0.25
komunikan	mursyid	0.17
komunikan	algojo	0.15
komunikan	pawang	0.16
komunikan	sersan	0.06
komunikan	rentenir	0.02
komunikan	kompeni	0.07
komunikan	superstar	0.04
komunikan	ekstremis	0.1
komunikan	perjaka	0.19
komunikan	comic	0.11
komunikan	jagal	0.1
komunikan	diva	-0.01
komunikan	modernis	0.14
komunikan	sipir	0.11
komunikan	partisan	0.24
komunikan	patriot	0.1
komunikan	habib	0.07
komunikan	materialis	0.16
komunikan	inovator	0.16
komunikan	sahaya	0.11
komunikan	polwan	0.12
komunikan	mubaligh	0.19
komunikan	pemrakarsa	0.21
komunikan	mahasiwa	0.22
komunikan	observer	0.22
komunikan	saintis	0.13
komunikan	akrobatik	-0
komunikan	raden	0.09
komunikan	volunteer	0.14
komunikan	bintara	0.13
komunikan	cagub	0.16
komunikan	kondektur	0.21
komunikan	opsir	0.08
komunikan	bodyguard	-0
komunikan	negosiator	0.31
komunikan	agnostik	0.13
komunikan	angota	0.22
komunikan	reserse	0.11
komunikan	teknokrat	0.1
komunikan	oportunis	0.15
komunikan	flamboyan	0.07
komunikan	mucikari	0.1
komunikan	terperiksa	0.13
komunikan	biduan	0.1
komunikan	konstruktivis	0.31
komunikan	cerpenis	0.22
komunikan	sinden	0.15
komunikan	binatu	-0.07
komunikan	kiyai	0.18
komunikan	romusha	0.05
komunikan	wapres	0.23
komunikan	pelayat	0.19
komunikan	bumiputera	0.13
komunikan	nyai	0.03
komunikan	mantu	0.13
komunikan	bartender	0.06
komunikan	enterpreneur	0.14
komunikan	ekstrovert	0.25
komunikan	formatur	0.16
komunikan	rohaniawan	0.13
komunikan	rasionalis	0.21
komunikan	gigolo	0.05
komunikan	presidium	0.2
komunikan	upline	0.15
komunikan	asesor	0.16
komunikan	nahkoda	0.1
komunikan	franchisee	0.24
komunikan	evaluator	0.36
komunikan	porter	0.08
komunikan	sensei	0.12
komunikan	buzzer	0.15
komunikan	lover	0.03
komunikan	sayyid	0.1
komunikan	keparat	0.08
komunikan	marsekal	0.19
komunikan	kontrolir	0.07
komunikan	mubalig	0.15
komunikan	organisator	0.25
komunikan	balerina	0.14
komunikan	selebgram	0.15
komunikan	bumiputra	0.15
komunikan	kopral	0.14
komunikan	kalifah	0.11
komunikan	perias	0.17
komunikan	arsiparis	0.18
komunikan	gentlemen	0.1
komunikan	waiter	0.18
komunikan	loper	0.15
komunikan	waliyullah	0.15
komunikan	marxis	0.21
komunikan	liberalis	0.22
komunikan	judoka	0.13
komunikan	businessman	0.2
komunikan	syaman	0.15
komunikan	widyaiswara	0.22
komunikan	learner	0.26
komunikan	ginekolog	0.14
komunikan	residivis	0.11
komunikan	tumenggung	0.14
komunikan	ketum	0.1
komunikan	murabbi	0.2
komunikan	wagub	0.1
komunikan	vlogger	0.18
komunikan	kapolda	0.17
komunikan	kacung	0.06
komunikan	koleris	0.14
komunikan	moralis	0.18
komunikan	propagandis	0.25
komunikan	voter	0.19
komunikan	adopter	0.23
komunikan	inlander	0.12
komunikan	peresensi	0.33
komunikan	klinisi	0.25
komunikan	jongos	0.06
komunikan	mayoret	0.13
komunikan	devi	0.06
komunikan	waskita	0.17
komunikan	ballerina	0.18
komunikan	enterpreneurship	0.09
komunikan	jugun	0.05
komunikan	mukminah	0.2
komunikan	teungku	0.15
komunikan	mandataris	0.26
komunikan	reformer	0.21
komunikan	grader	0.1
komunikan	sekularis	0.21
komunikan	filosuf	0.15
komunikan	konservator	0.17
komunikan	madam	0.02
komunikan	masbuk	0.15
komunikan	cendikia	0.18
komunikan	validator	0.17
komunikan	terroris	0.18
komunikan	duchess	0.06
komunikan	meneer	0.1
komunikan	godfather	0.07
komunikan	assessor	0.2
komunikan	paramedik	0.18
komunikan	egoistik	0.22
komunikan	floris	0.17
komunikan	biduanita	0.12
komunikan	clairvoyance	0.27
komunikan	bhiksuni	0.21
komunikan	evangelist	0.16
komunikan	gatekeeper	0.34
komunikan	diktaktor	0.21
komunikan	ekspat	0.11
komunikan	inspektor	0.19
komunikan	superintendent	0.22
komunikan	foreman	0.19
komunikan	golfer	0.01
komunikan	sebatangkara	0.11
komunikan	herpetolog	0.24
komunikan	strategist	0.16
komunikan	selebtwit	0.21
komunikan	achiever	0.08
komunikan	hispanik	0.13
komunikan	ghostwriter	0.18
komunikan	nulipara	0.2
komunikan	legalis	0.23
komunikan	networker	0.24
komunikan	monetaris	0.24
komunikan	pamongpraja	0.24
komunikan	pengibing	0.28
komunikan	taekwondoin	0.05
komunikan	paedofil	0.12
komunikan	campers	0.14
komunikan	pramusiwi	0.14
komunikan	wirausahaan	0.27
komunikan	kooperator	0.26
komunikan	perempuaan	0.22
komunikan	markonis	0.29
komunikan	sadomasokis	0.08
komunikan	mushalli	0.2
komunikan	mubayyin	0.1
komunikan	koder	0.23
komunikan	laksmana	0.11
komunikan	nonpartisipan	0.2
komunikan	kristalografer	0.23
komunikan	marbut	0.01
komunikan	snowboarder	0.03
komunikan	crossline	0.14
komunikan	murabi	0.19
komunikan	postrukturalis	0.3
komunikan	budayan	0.23
komunikan	penaluk	0.21
komunikan	propagandais	0.26
komunikan	khatamul	0.03
komunikan	controlleur	0.19
pengamen	naturalis	0.18
pengamen	waria	0.39
pengamen	technical	0.04
pengamen	marinir	0.15
pengamen	bandit	0.3
pengamen	inspektur	0.21
pengamen	syetan	0.19
pengamen	pecundang	0.24
pengamen	borjuis	0.2
pengamen	pialang	0.19
pengamen	ekspatriat	0.28
pengamen	praja	0.24
pengamen	miliarder	0.21
pengamen	satria	0.21
pengamen	laksamana	0.15
pengamen	maniak	0.21
pengamen	transmigran	0.23
pengamen	blasteran	0.16
pengamen	mujtahid	0.11
pengamen	tiran	0.12
pengamen	decision	-0.01
pengamen	sepuh	0.2
pengamen	resign	0.1
pengamen	marketer	0.14
pengamen	prabu	0.05
pengamen	koboi	0.27
pengamen	persona	0.17
pengamen	fighter	0.18
pengamen	pegiat	0.3
pengamen	priyayi	0.22
pengamen	mbok	0.15
pengamen	agamis	0.22
pengamen	purnawirawan	0.1
pengamen	peragawati	0.26
pengamen	demokrat	0.23
pengamen	mantri	0.24
pengamen	syuhada	0.17
pengamen	sekuriti	0.23
pengamen	mujahid	0.21
pengamen	idiot	0.23
pengamen	demokratik	0.19
pengamen	salesman	0.29
pengamen	eyang	0.16
pengamen	bajingan	0.41
pengamen	selebritas	0.25
pengamen	paramedis	0.23
pengamen	dirigen	0.36
pengamen	translator	0.17
pengamen	principal	0.03
pengamen	panitera	0.22
pengamen	panelis	0.18
pengamen	orator	0.29
pengamen	mursyid	0.12
pengamen	algojo	0.21
pengamen	pawang	0.24
pengamen	sersan	0.21
pengamen	rentenir	0.25
pengamen	kompeni	0.17
pengamen	superstar	0.21
pengamen	ekstremis	0.17
pengamen	perjaka	0.17
pengamen	comic	0.21
pengamen	jagal	0.29
pengamen	diva	0.25
pengamen	modernis	0.11
pengamen	sipir	0.27
pengamen	partisan	0.21
pengamen	patriot	0.12
pengamen	habib	0.24
pengamen	materialis	0.19
pengamen	inovator	0.22
pengamen	sahaya	0.17
pengamen	polwan	0.29
pengamen	mubaligh	0.24
pengamen	pemrakarsa	0.11
pengamen	mahasiwa	0.26
pengamen	observer	0.15
pengamen	saintis	0.13
pengamen	akrobatik	0.17
pengamen	raden	0.17
pengamen	volunteer	0.22
pengamen	bintara	0.22
pengamen	cagub	0.18
pengamen	kondektur	0.47
pengamen	opsir	0.17
pengamen	bodyguard	0.21
pengamen	negosiator	0.13
pengamen	agnostik	0.11
pengamen	angota	0.25
pengamen	reserse	0.22
pengamen	teknokrat	0.16
pengamen	oportunis	0.25
pengamen	flamboyan	0.24
pengamen	mucikari	0.35
pengamen	terperiksa	0.2
pengamen	biduan	0.36
pengamen	konstruktivis	0.13
pengamen	cerpenis	0.24
pengamen	sinden	0.42
pengamen	binatu	0.15
pengamen	kiyai	0.19
pengamen	romusha	0.23
pengamen	wapres	0.05
pengamen	pelayat	0.32
pengamen	bumiputera	0.13
pengamen	nyai	0.12
pengamen	mantu	0.18
pengamen	bartender	0.28
pengamen	enterpreneur	0.24
pengamen	ekstrovert	0.14
pengamen	formatur	0.13
pengamen	rohaniawan	0.25
pengamen	rasionalis	0.23
pengamen	gigolo	0.28
pengamen	presidium	0.14
pengamen	upline	0.07
pengamen	asesor	0.09
pengamen	nahkoda	0.13
pengamen	franchisee	0.11
pengamen	evaluator	0.16
pengamen	porter	0.29
pengamen	sensei	0.01
pengamen	buzzer	0.28
pengamen	lover	0.17
pengamen	sayyid	0.17
pengamen	keparat	0.33
pengamen	marsekal	0.15
pengamen	kontrolir	0.19
pengamen	mubalig	0.23
pengamen	organisator	0.17
pengamen	balerina	0.27
pengamen	selebgram	0.25
pengamen	bumiputra	0.12
pengamen	kopral	0.22
pengamen	kalifah	0.08
pengamen	perias	0.22
pengamen	arsiparis	0.16
pengamen	gentlemen	0.2
pengamen	waiter	0.25
pengamen	loper	0.34
pengamen	waliyullah	0.16
pengamen	marxis	0.21
pengamen	liberalis	0.24
pengamen	judoka	0.1
pengamen	businessman	0.26
pengamen	syaman	0.19
pengamen	widyaiswara	0.2
pengamen	learner	0.1
pengamen	ginekolog	0.08
pengamen	residivis	0.38
pengamen	tumenggung	0.13
pengamen	ketum	0.11
pengamen	murabbi	0.2
pengamen	wagub	0.15
pengamen	vlogger	0.27
pengamen	kapolda	0.17
pengamen	kacung	0.27
pengamen	koleris	0.19
pengamen	moralis	0.31
pengamen	propagandis	0.23
pengamen	voter	0.11
pengamen	adopter	0.19
pengamen	inlander	0.19
pengamen	peresensi	0.19
pengamen	klinisi	0.18
pengamen	jongos	0.33
pengamen	mayoret	0.32
pengamen	devi	0.1
pengamen	waskita	0.09
pengamen	ballerina	0.17
pengamen	enterpreneurship	0.17
pengamen	jugun	0.18
pengamen	mukminah	0.2
pengamen	teungku	0.16
pengamen	mandataris	0.11
pengamen	reformer	0.24
pengamen	grader	0.21
pengamen	sekularis	0.16
pengamen	filosuf	0.14
pengamen	konservator	0.17
pengamen	madam	0.18
pengamen	masbuk	0.15
pengamen	cendikia	0.23
pengamen	validator	0.19
pengamen	terroris	0.21
pengamen	duchess	0.05
pengamen	meneer	0.2
pengamen	godfather	0.26
pengamen	assessor	0.15
pengamen	paramedik	0.24
pengamen	egoistik	0.13
pengamen	floris	0.17
pengamen	biduanita	0.4
pengamen	clairvoyance	0.09
pengamen	bhiksuni	0.15
pengamen	evangelist	0.17
pengamen	gatekeeper	0.13
pengamen	diktaktor	0.15
pengamen	ekspat	0.25
pengamen	inspektor	0.29
pengamen	superintendent	0.15
pengamen	foreman	0.33
pengamen	golfer	0.13
pengamen	sebatangkara	0.3
pengamen	herpetolog	0.15
pengamen	strategist	0.14
pengamen	selebtwit	0.29
pengamen	achiever	0.16
pengamen	hispanik	0.22
pengamen	ghostwriter	0.22
pengamen	nulipara	0.19
pengamen	legalis	0.21
