noun_w_ekor	noun_w_orang	cossim
bayi	petani	0.24
bayi	polisi	0.2
bayi	luka	0.27
bayi	pekerja	0.27
bayi	kepercayaan	0.26
bayi	suhu	0.32
bayi	pemuda	0.28
bayi	sahabat	0.24
bayi	staf	0.13
bayi	radio	0.23
bayi	penumpang	0.37
bayi	pimpinan	0.16
bayi	kampung	0.25
bayi	pembaca	0.26
bayi	kekurangan	0.23
bayi	aktor	0.23
bayi	ulama	0.25
bayi	artis	0.26
bayi	pejabat	0.2
bayi	kontak	0.29
bayi	lelaki	0.39
bayi	murid	0.26
bayi	campuran	0.24
bayi	pelaku	0.24
bayi	peneliti	0.24
bayi	ketua	0.14
bayi	pengusaha	0.26
bayi	wakil	0.19
bayi	pegawai	0.19
bayi	pendukung	0.25
bayi	petunjuk	0.18
bayi	pemenang	0.23
bayi	musuh	0.16
bayi	adik	0.39
bayi	petugas	0.25
bayi	dewa	0.23
bayi	perbaikan	0.19
bayi	pelatih	0.24
bayi	pedagang	0.26
bayi	pelajar	0.23
bayi	biji	0.27
bayi	pengurus	0.17
bayi	jurusan	0.11
bayi	ilmuwan	0.25
bayi	kakak	0.36
bayi	pendiri	0.18
bayi	produsen	0.24
bayi	menteri	0.21
bayi	profesi	0.16
bayi	mitra	0.2
bayi	raksasa	0.24
bayi	angkatan	0.17
bayi	manajer	0.19
bayi	dosen	0.19
bayi	sasaran	0.17
bayi	pembuat	0.23
bayi	sutradara	0.18
bayi	buruh	0.19
bayi	penjual	0.24
bayi	pengganti	0.29
bayi	nenek	0.33
bayi	induk	0.32
bayi	rekan	0.19
bayi	perwakilan	0.16
bayi	lulusan	0.18
bayi	tetangga	0.24
bayi	kuasa	0.19
bayi	bandar	0.17
bayi	terapi	0.25
bayi	pembeli	0.27
bayi	malaikat	0.31
bayi	penerima	0.28
bayi	gubernur	0.19
bayi	prajurit	0.24
bayi	tukang	0.14
bayi	operator	0.16
bayi	pakar	0.21
bayi	wartawan	0.17
bayi	pacar	0.24
bayi	pergerakan	0.24
bayi	produser	0.16
bayi	senior	0.14
bayi	wali	0.27
bayi	saksi	0.2
bayi	kawan	0.16
bayi	hamba	0.22
bayi	obyek	0.24
bayi	pemegang	0.23
bayi	seniman	0.24
bayi	dewan	0.2
bayi	penyedia	0.21
bayi	penjaga	0.18
bayi	hakim	0.23
bayi	kaisar	0.24
bayi	pencari	0.21
bayi	famili	0.1
bayi	pahlawan	0.22
bayi	pembawa	0.22
bayi	undangan	0.17
bayi	cadangan	0.23
bayi	pemeran	0.2
bayi	investor	0.17
bayi	perwira	0.17
bayi	bangsawan	0.24
bayi	legenda	0.18
bayi	pembantu	0.26
bayi	pengarang	0.23
bayi	eksekutif	0.22
bayi	budak	0.17
bayi	mama	0.35
bayi	kerangka	0.25
bayi	pengelola	0.16
bayi	cucu	0.32
bayi	tambang	0.18
bayi	nelayan	0.24
bayi	hantu	0.25
bayi	atlet	0.25
bayi	isteri	0.33
bayi	pendeta	0.23
bayi	pejuang	0.28
bayi	tahanan	0.24
bayi	pengikut	0.2
bayi	direktur	0.1
bayi	rombongan	0.2
bayi	politikus	0.23
bayi	formasi	0.18
bayi	panitia	0.12
bayi	aktivis	0.2
bayi	jenderal	0.12
bayi	pengajar	0.21
bayi	pilot	0.22
bayi	kandidat	0.26
bayi	mayat	0.4
bayi	subjek	0.24
bayi	pendidik	0.25
bayi	wasit	0.15
bayi	balita	0.66
bayi	penghuni	0.26
bayi	pangeran	0.27
bayi	pengembang	0.13
bayi	asisten	0.2
bayi	responden	0.26
bayi	juru	0.16
bayi	jajaran	0.13
bayi	awak	0.24
bayi	distributor	0.19
bayi	kakek	0.29
bayi	pembuka	0.11
bayi	profesor	0.18
bayi	penari	0.23
bayi	pemberi	0.2
bayi	komandan	0.15
bayi	kerabat	0.29
bayi	pelayan	0.24
bayi	komunis	0.16
bayi	teroris	0.19
bayi	pendatang	0.21
bayi	arsitek	0.19
bayi	politisi	0.25
bayi	ratu	0.24
bayi	pembunuh	0.25
bayi	penyelenggara	0.16
bayi	turunan	0.21
bayi	pelukis	0.18
bayi	desainer	0.25
bayi	utusan	0.18
bayi	kapten	0.12
bayi	pembiayaan	0.19
bayi	pengacara	0.21
bayi	sekutu	0.15
bayi	alumni	0.09
bayi	perawat	0.39
bayi	penganut	0.19
bayi	sponsor	0.13
bayi	atasan	0.16
bayi	pengamat	0.17
bayi	vokalis	0.2
bayi	santri	0.22
bayi	sekretaris	0.14
bayi	jurnalis	0.21
bayi	kritikus	0.12
bayi	penghubung	0.19
bayi	pesaing	0.2
bayi	pengawas	0.13
bayi	oknum	0.12
bayi	penjahat	0.22
bayi	pelaksana	0.13
bayi	konsultan	0.16
bayi	kebangsaan	0.18
bayi	pembicara	0.17
bayi	turis	0.25
bayi	bidan	0.4
bayi	rasul	0.17
bayi	iblis	0.26
bayi	demonstrasi	0.17
bayi	janda	0.26
bayi	pengantar	0.22
bayi	elit	0.11
bayi	kader	0.26
bayi	waris	0.24
bayi	insinyur	0.15
bayi	dukun	0.34
bayi	audit	0.05
bayi	pendengar	0.25
bayi	pendamping	0.3
bayi	duta	0.2
bayi	doktor	0.29
bayi	bubur	0.35
bayi	pewaris	0.25
bayi	intelijen	0.16
bayi	praktisi	0.18
bayi	pengungsi	0.27
bayi	walikota	0.22
bayi	finalis	0.2
bayi	pengendara	0.26
bayi	pencuri	0.16
bayi	panglima	0.18
bayi	imigran	0.24
bayi	pemburu	0.21
bayi	pengawal	0.21
bayi	penemu	0.26
bayi	resepsionis	0.15
bayi	delegasi	0.17
bayi	pengemudi	0.25
bayi	penerjemah	0.18
bayi	pemandu	0.2
bayi	tawanan	0.22
bayi	penegak	0.19
bayi	spektrum	0.18
bayi	penutur	0.24
bayi	penyihir	0.22
bayi	keponakan	0.34
bayi	teknisi	0.21
bayi	jago	0.14
bayi	kiper	0.24
bayi	pelamar	0.25
bayi	pemasok	0.15
bayi	propaganda	0.09
bayi	penanda	0.19
bayi	pemikir	0.22
bayi	saingan	0.15
bayi	pembimbing	0.16
bayi	petinggi	0.13
bayi	pelaut	0.2
bayi	pengrajin	0.21
bayi	analis	0.11
bayi	striker	0.21
bayi	ekonom	0.19
bayi	tuna	0.17
bayi	langganan	0.18
bayi	pencinta	0.15
bayi	supir	0.16
bayi	kenalan	0.18
bayi	penyidik	0.17
bayi	pelacur	0.22
bayi	ksatria	0.17
bayi	pengirim	0.23
bayi	dalang	0.14
bayi	perusak	0.14
bayi	wirausaha	0.22
bayi	majikan	0.2
bayi	administrator	0.06
bayi	pucuk	0.13
bayi	pendiam	0.2
bayi	kapitalis	0.13
bayi	agensi	0.13
bayi	mukmin	0.27
bayi	pemeluk	0.25
bayi	detektif	0.09
bayi	penikmat	0.14
bayi	jaksa	0.15
bayi	pemangku	0.18
bayi	perampok	0.18
bayi	pelarian	0.19
bayi	kolektor	0.08
bayi	macan	0.25
bayi	pengidap	0.27
bayi	preman	0.14
bayi	penunjuk	0.14
bayi	pemuka	0.18
bayi	pengemis	0.26
bayi	direksi	0.13
bayi	pemusik	0.2
bayi	sukarelawan	0.21
bayi	fasilitator	0.11
bayi	kristen	0.27
bayi	penerbang	0.22
bayi	bibi	0.23
bayi	pejalan	0.26
bayi	pramuka	0.18
bayi	petinju	0.24
bayi	penyandang	0.27
bayi	penanggung	0.13
bayi	penolong	0.34
bayi	botani	0.09
bayi	jagoan	0.19
bayi	penembak	0.18
bayi	penipu	0.17
bayi	jemaah	0.24
bayi	debitur	0.14
bayi	diktator	0.16
bayi	penyelamat	0.27
bayi	abdi	0.1
bayi	lurah	0.16
bayi	pendaftar	0.21
bayi	milisi	0.13
bayi	pelari	0.18
bayi	pengiring	0.2
bayi	penata	0.23
bayi	pengambil	0.23
bayi	penuntut	0.17
bayi	demonstran	0.13
bayi	sandera	0.21
bayi	pembina	0.13
bayi	astronot	0.36
bayi	serdadu	0.23
bayi	tanggungan	0.23
bayi	pencetus	0.2
bayi	pemangsa	0.21
bayi	bendahara	0.07
bayi	penyebar	0.15
bayi	kuli	0.07
bayi	kreditur	0.15
bayi	pemesan	0.19
bayi	biang	0.19
bayi	dermawan	0.1
bayi	pemeriksa	0.2
bayi	negarawan	0.18
bayi	pengukur	0.18
bayi	penambang	0.23
bayi	pembajak	0.19
bayi	budayawan	0.11
bayi	perekam	0.22
bayi	penyayang	0.26
bayi	pemukul	0.16
bayi	perencana	0.18
bayi	pengumpul	0.11
bayi	separatis	0.15
bayi	mumi	0.33
bayi	wirausahawan	0.19
bayi	penangkap	0.18
bayi	informan	0.15
bayi	humas	0.05
bayi	penyelam	0.22
bayi	pemasar	0.21
bayi	pemalas	0.13
bayi	penarik	0.18
bayi	pengembara	0.12
bayi	cleaning	0.11
bayi	gerilyawan	0.2
bayi	penggagas	0.1
bayi	duda	0.15
bayi	penyembah	0.21
bayi	penilai	0.15
bayi	penguji	0.13
bayi	eksportir	0.13
bayi	wiraswasta	0.11
bayi	nona	0.13
bayi	deputi	0.08
bayi	pengunjuk	0.07
bayi	penyembuh	0.24
bayi	rohaniwan	0.14
bayi	pemanah	0.15
bayi	firaun	0.22
bayi	penyelidik	0.16
bayi	penampil	0.17
bayi	peranakan	0.23
bayi	marinir	0.07
bayi	suruhan	0.11
bayi	inspektur	0.12
bayi	pialang	0.13
bayi	miliarder	0.21
bayi	satria	0.12
bayi	usahawan	0.22
bayi	pelapor	0.22
bayi	pemahat	0.13
bayi	penunggu	0.13
bayi	penurut	0.19
bayi	pengusul	0.1
bayi	pemimpi	0.22
bayi	penyusup	0.22
bayi	pemungut	0.12
bayi	penceramah	0.07
bayi	penggarap	0.09
bayi	pelupa	0.15
bayi	perupa	0.15
bayi	panelis	0.16
bayi	penyendiri	0.14
bayi	pemateri	0.12
bayi	penggali	0.15
bayi	penukar	0.22
bayi	penyabar	0.17
bayi	habib	0.1
bayi	pelempar	0.18
bayi	pemborong	0.09
bayi	pendemo	0.13
bayi	pencerita	0.25
bayi	penyelundup	0.11
bayi	penganggur	0.15
bayi	penggiling	0.17
bayi	penterjemah	0.18
bayi	pengulas	0.14
bayi	penagih	0.11
bayi	hartawan	0.2
bayi	perumus	0.07
bayi	wapres	0.07
bayi	peniup	0.17
bayi	penggalang	0.19
bayi	pembenci	0.17
bayi	pengkaji	0.15
bayi	pembebas	0.17
bayi	pemetik	0.16
bayi	penjilat	0.11
bayi	pencabut	0.28
bayi	peramah	0.16
bayi	pengukir	0.17
bayi	pengejar	0.15
bayi	pemerah	0.32
bayi	wiraswastawan	0.15
bayi	pemulia	0.21
bayi	penendang	0.21
bayi	penyimak	0.22
bayi	pelestari	0.18
bayi	penjemput	0.24
bayi	pembaru	0.21
bayi	marxis	0.05
bayi	penghayat	0.18
bayi	pengadu	0.23
bayi	pemasak	0.26
bayi	pembobol	0.13
bayi	penggemblengan	0.17
bayi	penghasut	0.1
bayi	penderma	0.29
bayi	pemaksa	0.11
bayi	peragu	0.18
bayi	pengekor	0.14
bayi	perayu	0.19
bayi	pendebat	0.22
bayi	penyuara	0.23
bayi	pemimpinan	0.22
bayi	penghadang	0.13
bayi	pengasah	0.21
bayi	madam	0.17
bayi	pengutang	0.17
bayi	pembisik	0.15
bayi	pengetuk	0.18
bayi	pemberang	0.28
bayi	peneguh	0.26
bayi	pewirausaha	0.23
bayi	pencuriga	0.26
bayi	pengalah	0.31
bayi	pengalasan	0.29
bayi	pengamuk	0.28
ikan	dalam	0.28
ikan	tahun	0.18
ikan	orang	0.33
ikan	saat	0.29
ikan	anak	0.35
ikan	tempat	0.31
ikan	diri	0.32
ikan	manusia	0.4
ikan	hasil	0.32
ikan	masyarakat	0.3
ikan	kelas	0.24
ikan	hidup	0.37
ikan	wanita	0.28
ikan	anggota	0.24
ikan	keluarga	0.28
ikan	data	0.23
ikan	ibu	0.22
ikan	kelompok	0.31
ikan	jam	0.22
ikan	tim	0.22
ikan	pemain	0.26
ikan	kulit	0.38
ikan	bisnis	0.28
ikan	siswa	0.23
ikan	pihak	0.18
ikan	pria	0.28
ikan	media	0.23
ikan	penduduk	0.32
ikan	guru	0.2
ikan	perempuan	0.29
ikan	kepala	0.33
ikan	bumi	0.31
ikan	pengguna	0.19
ikan	politik	0.23
ikan	wisatawan	0.26
ikan	teman	0.24
ikan	bangsa	0.28
ikan	penelitian	0.21
ikan	batu	0.4
ikan	warga	0.31
ikan	perangkat	0.25
ikan	model	0.21
ikan	pasangan	0.23
ikan	bayi	0.33
ikan	penulis	0.15
ikan	mahasiswa	0.22
ikan	dokter	0.2
ikan	internet	0.2
ikan	pemimpin	0.23
ikan	raja	0.3
ikan	peserta	0.26
ikan	rakyat	0.27
ikan	ahli	0.21
ikan	tokoh	0.24
ikan	pasukan	0.28
ikan	tenaga	0.26
ikan	kaum	0.3
ikan	istri	0.23
ikan	militer	0.18
ikan	karakter	0.26
ikan	pengunjung	0.26
ikan	gadis	0.25
ikan	penderita	0.31
ikan	suami	0.2
ikan	pembelajaran	0.22
ikan	calon	0.24
ikan	ayah	0.23
ikan	tamu	0.16
ikan	pelayanan	0.2
ikan	individu	0.27
ikan	remaja	0.23
ikan	umat	0.27
ikan	mantan	0.19
ikan	kehilangan	0.27
ikan	matahari	0.34
ikan	tipe	0.21
ikan	keturunan	0.3
ikan	burung	0.5
ikan	pemilik	0.25
ikan	korban	0.3
ikan	konsumen	0.28
ikan	putra	0.25
ikan	saudara	0.21
ikan	manajemen	0.13
ikan	agen	0.26
ikan	penyanyi	0.23
ikan	tentara	0.3
ikan	objek	0.29
ikan	generasi	0.24
ikan	karyawan	0.16
ikan	putri	0.26
ikan	umur	0.26
ikan	presiden	0.16
ikan	pajak	0.25
ikan	pelanggan	0.27
ikan	makhluk	0.42
ikan	kelahiran	0.24
ikan	ujung	0.2
ikan	pasien	0.24
ikan	kelapa	0.38
ikan	perdagangan	0.31
ikan	petani	0.35
ikan	polisi	0.21
ikan	luka	0.31
ikan	pekerja	0.22
ikan	kepercayaan	0.24
ikan	suhu	0.27
ikan	pemuda	0.3
ikan	sahabat	0.25
ikan	staf	0.08
ikan	radio	0.17
ikan	penumpang	0.27
ikan	pimpinan	0.13
ikan	kampung	0.3
ikan	pembaca	0.2
ikan	kekurangan	0.22
ikan	aktor	0.25
ikan	ulama	0.22
ikan	artis	0.23
ikan	pejabat	0.18
ikan	kontak	0.23
ikan	lelaki	0.32
ikan	murid	0.24
ikan	campuran	0.34
ikan	pelaku	0.3
ikan	peneliti	0.23
ikan	ketua	0.15
ikan	pengusaha	0.31
ikan	wakil	0.21
ikan	pegawai	0.17
ikan	pendukung	0.22
ikan	petunjuk	0.22
ikan	pemenang	0.22
ikan	musuh	0.29
ikan	adik	0.21
ikan	petugas	0.19
ikan	dewa	0.28
ikan	perbaikan	0.21
ikan	pelatih	0.2
ikan	pedagang	0.39
ikan	pelajar	0.23
ikan	biji	0.38
ikan	pengurus	0.14
ikan	jurusan	0.13
ikan	ilmuwan	0.24
ikan	kakak	0.22
ikan	pendiri	0.13
ikan	produsen	0.28
ikan	menteri	0.27
ikan	profesi	0.22
ikan	mitra	0.14
ikan	raksasa	0.37
ikan	angkatan	0.28
ikan	manajer	0.11
ikan	dosen	0.15
ikan	sasaran	0.26
ikan	pembuat	0.24
ikan	sutradara	0.13
ikan	buruh	0.24
ikan	penjual	0.37
ikan	pengganti	0.24
ikan	nenek	0.21
ikan	induk	0.4
ikan	rekan	0.19
ikan	perwakilan	0.11
ikan	lulusan	0.18
ikan	tetangga	0.23
ikan	kuasa	0.17
ikan	bandar	0.27
ikan	terapi	0.25
ikan	pembeli	0.3
ikan	malaikat	0.2
ikan	penerima	0.25
ikan	gubernur	0.16
ikan	prajurit	0.24
ikan	tukang	0.25
ikan	operator	0.18
ikan	pakar	0.21
ikan	wartawan	0.18
ikan	pacar	0.19
ikan	pergerakan	0.28
ikan	produser	0.17
ikan	senior	0.15
ikan	wali	0.13
ikan	saksi	0.17
ikan	kawan	0.25
ikan	hamba	0.16
ikan	obyek	0.29
ikan	pemegang	0.19
ikan	seniman	0.24
ikan	dewan	0.14
ikan	penyedia	0.27
ikan	penjaga	0.24
ikan	hakim	0.14
ikan	kaisar	0.21
ikan	pencari	0.3
ikan	famili	0.26
ikan	pahlawan	0.21
ikan	pembawa	0.26
ikan	undangan	0.14
ikan	cadangan	0.23
ikan	pemeran	0.22
ikan	investor	0.23
ikan	perwira	0.18
ikan	bangsawan	0.2
ikan	legenda	0.24
ikan	pembantu	0.18
ikan	pengarang	0.2
ikan	eksekutif	0.13
ikan	budak	0.25
ikan	mama	0.19
ikan	kerangka	0.28
ikan	pengelola	0.23
ikan	cucu	0.24
ikan	tambang	0.32
ikan	nelayan	0.56
ikan	hantu	0.33
ikan	atlet	0.26
ikan	isteri	0.22
ikan	pendeta	0.17
ikan	pejuang	0.21
ikan	tahanan	0.22
ikan	pengikut	0.23
ikan	direktur	0.08
ikan	rombongan	0.23
ikan	politikus	0.23
ikan	formasi	0.21
ikan	panitia	0.11
ikan	aktivis	0.19
ikan	jenderal	0.15
ikan	pengajar	0.16
ikan	pilot	0.15
ikan	kandidat	0.2
ikan	mayat	0.39
ikan	subjek	0.23
ikan	pendidik	0.14
ikan	wasit	0.07
ikan	balita	0.27
ikan	penghuni	0.3
ikan	pangeran	0.21
ikan	pengembang	0.23
ikan	asisten	0.03
ikan	responden	0.15
ikan	juru	0.14
ikan	jajaran	0.18
ikan	awak	0.25
ikan	distributor	0.18
ikan	kakek	0.23
ikan	pembuka	0.13
ikan	profesor	0.12
ikan	penari	0.19
ikan	pemberi	0.26
ikan	komandan	0.16
ikan	kerabat	0.27
ikan	pelayan	0.2
ikan	komunis	0.22
ikan	teroris	0.27
ikan	pendatang	0.23
ikan	arsitek	0.16
ikan	politisi	0.23
ikan	ratu	0.21
ikan	pembunuh	0.31
ikan	penyelenggara	0.16
ikan	turunan	0.22
ikan	pelukis	0.25
ikan	desainer	0.16
ikan	utusan	0.21
ikan	kapten	0.21
ikan	pembiayaan	0.2
ikan	pengacara	0.08
ikan	sekutu	0.19
ikan	alumni	0.15
ikan	perawat	0.18
ikan	penganut	0.24
ikan	sponsor	0.12
ikan	atasan	0.08
ikan	pengamat	0.2
ikan	vokalis	0.17
ikan	santri	0.24
ikan	sekretaris	0.07
ikan	jurnalis	0.18
ikan	kritikus	0.19
ikan	penghubung	0.16
ikan	pesaing	0.24
ikan	pengawas	0.19
ikan	oknum	0.2
ikan	penjahat	0.29
ikan	pelaksana	0.2
ikan	konsultan	0.16
ikan	kebangsaan	0.14
ikan	pembicara	0.14
ikan	turis	0.28
ikan	bidan	0.12
ikan	rasul	0.19
ikan	iblis	0.27
ikan	demonstrasi	0.17
ikan	janda	0.21
ikan	pengantar	0.15
ikan	elit	0.21
ikan	kader	0.23
ikan	waris	0.12
ikan	insinyur	0.12
ikan	dukun	0.17
ikan	audit	0.12
ikan	pendengar	0.19
ikan	pendamping	0.21
ikan	duta	0.19
ikan	doktor	0.14
ikan	bubur	0.32
ikan	pewaris	0.15
ikan	intelijen	0.23
ikan	praktisi	0.13
ikan	pengungsi	0.26
ikan	walikota	0.21
ikan	finalis	0.19
ikan	pengendara	0.21
ikan	pencuri	0.31
ikan	panglima	0.24
ikan	imigran	0.24
ikan	pemburu	0.38
ikan	pengawal	0.2
ikan	penemu	0.18
ikan	resepsionis	0.03
ikan	delegasi	0.17
ikan	pengemudi	0.19
ikan	penerjemah	0.15
ikan	pemandu	0.17
ikan	tawanan	0.27
ikan	penegak	0.16
ikan	spektrum	0.22
ikan	penutur	0.16
ikan	penyihir	0.14
ikan	keponakan	0.22
ikan	teknisi	0.18
ikan	jago	0.28
ikan	kiper	0.17
ikan	pelamar	0.12
ikan	pemasok	0.32
ikan	propaganda	0.19
ikan	penanda	0.16
ikan	pemikir	0.26
ikan	saingan	0.22
ikan	pembimbing	0.05
ikan	petinggi	0.19
ikan	pelaut	0.32
ikan	pengrajin	0.25
ikan	analis	0.15
ikan	striker	0.19
ikan	ekonom	0.18
ikan	tuna	0.55
ikan	langganan	0.22
ikan	pencinta	0.26
ikan	supir	0.16
ikan	kenalan	0.2
ikan	penyidik	0.11
ikan	pelacur	0.24
ikan	ksatria	0.18
ikan	pengirim	0.25
ikan	dalang	0.15
ikan	perusak	0.26
ikan	wirausaha	0.2
ikan	majikan	0.14
ikan	administrator	0.05
ikan	pucuk	0.26
ikan	pendiam	0.19
ikan	kapitalis	0.19
ikan	agensi	0.09
ikan	mukmin	0.22
ikan	pemeluk	0.23
ikan	detektif	0.16
ikan	penikmat	0.27
ikan	jaksa	0.08
ikan	pemangku	0.17
ikan	perampok	0.24
ikan	pelarian	0.25
ikan	kolektor	0.21
ikan	macan	0.32
ikan	pengidap	0.13
ikan	preman	0.22
ikan	penunjuk	0.18
ikan	pemuka	0.2
ikan	pengemis	0.26
ikan	direksi	0.08
ikan	pemusik	0.19
ikan	sukarelawan	0.13
ikan	fasilitator	0.16
ikan	kristen	0.22
ikan	penerbang	0.2
ikan	bibi	0.18
ikan	pejalan	0.27
ikan	pramuka	0.18
ikan	petinju	0.25
ikan	penyandang	0.24
ikan	penanggung	0.2
ikan	penolong	0.21
ikan	botani	0.19
ikan	jagoan	0.24
ikan	penembak	0.24
ikan	penipu	0.24
ikan	jemaah	0.22
ikan	debitur	0.15
ikan	diktator	0.1
ikan	penyelamat	0.2
ikan	abdi	0.07
ikan	lurah	0.13
ikan	pendaftar	0.15
ikan	milisi	0.16
ikan	pelari	0.22
ikan	pengiring	0.14
ikan	penata	0.2
ikan	pengambil	0.22
ikan	penuntut	0.11
ikan	demonstran	0.17
ikan	sandera	0.19
ikan	pembina	0.13
ikan	astronot	0.15
ikan	serdadu	0.24
ikan	tanggungan	0.14
ikan	pencetus	0.14
ikan	pemangsa	0.42
ikan	bendahara	0.18
ikan	penyebar	0.19
ikan	kuli	0.2
ikan	kreditur	0.16
ikan	pemesan	0.17
ikan	biang	0.21
ikan	dermawan	0.13
ikan	pemeriksa	0.15
ikan	negarawan	0.14
ikan	pengukur	0.21
ikan	penambang	0.27
ikan	pembajak	0.15
ikan	budayawan	0.21
ikan	perekam	0.26
ikan	penyayang	0.19
ikan	pemukul	0.23
ikan	perencana	0.16
ikan	pengumpul	0.28
ikan	separatis	0.15
ikan	mumi	0.23
ikan	wirausahawan	0.21
ikan	penangkap	0.51
ikan	informan	0.19
ikan	humas	0.06
ikan	penyelam	0.36
ikan	pemasar	0.22
ikan	pemalas	0.18
ikan	penarik	0.28
ikan	pengembara	0.23
ikan	cleaning	0.11
ikan	gerilyawan	0.21
ikan	penggagas	0.12
ikan	duda	0.14
ikan	penyembah	0.22
ikan	penilai	0.2
ikan	penguji	0.06
ikan	eksportir	0.33
ikan	wiraswasta	0.13
ikan	nona	0.17
ikan	deputi	0.18
ikan	pengunjuk	0.13
ikan	penyembuh	0.21
ikan	rohaniwan	0.13
ikan	pemanah	0.35
ikan	firaun	0.18
ikan	penyelidik	0.12
ikan	penampil	0.16
ikan	peranakan	0.26
ikan	marinir	0.21
ikan	suruhan	0.2
ikan	inspektur	0.13
ikan	pialang	0.26
ikan	miliarder	0.12
ikan	satria	0.17
ikan	usahawan	0.27
ikan	pelapor	0.15
ikan	pemahat	0.16
ikan	penunggu	0.2
ikan	penurut	0.13
ikan	pengusul	0.12
ikan	pemimpi	0.24
ikan	penyusup	0.16
ikan	pemungut	0.29
ikan	penceramah	0.15
ikan	penggarap	0.17
ikan	pelupa	0.17
ikan	perupa	0.18
ikan	panelis	0.2
ikan	penyendiri	0.25
ikan	pemateri	0.14
ikan	penggali	0.24
ikan	penukar	0.28
ikan	penyabar	0.16
ikan	habib	0.15
ikan	pelempar	0.3
ikan	pemborong	0.24
ikan	pendemo	0.17
ikan	pencerita	0.21
ikan	penyelundup	0.29
ikan	penganggur	0.25
ikan	penggiling	0.28
ikan	penterjemah	0.13
ikan	pengulas	0.13
ikan	penagih	0.25
ikan	hartawan	0.25
ikan	perumus	0.17
ikan	wapres	0.12
ikan	peniup	0.21
ikan	penggalang	0.19
ikan	pembenci	0.19
ikan	pengkaji	0.18
ikan	pembebas	0.1
ikan	pemetik	0.22
ikan	penjilat	0.18
ikan	pencabut	0.27
ikan	peramah	0.16
ikan	pengukir	0.24
ikan	pengejar	0.27
ikan	pemerah	0.27
ikan	wiraswastawan	0.11
ikan	pemulia	0.24
ikan	penendang	0.15
ikan	penyimak	0.16
ikan	pelestari	0.3
ikan	penjemput	0.18
ikan	pembaru	0.2
ikan	marxis	0.15
ikan	penghayat	0.16
ikan	pengadu	0.23
ikan	pemasak	0.33
ikan	pembobol	0.15
ikan	penggemblengan	0.21
ikan	penghasut	0.19
ikan	penderma	0.26
ikan	pemaksa	0.13
ikan	peragu	0.18
ikan	pengekor	0.19
ikan	perayu	0.29
ikan	pendebat	0.19
ikan	penyuara	0.15
ikan	pemimpinan	0.18
ikan	penghadang	0.24
ikan	pengasah	0.3
ikan	madam	0.15
ikan	pengutang	0.21
ikan	pembisik	0.17
ikan	pengetuk	0.2
ikan	pemberang	0.26
ikan	peneguh	0.21
ikan	pewirausaha	0.22
ikan	pencuriga	0.21
ikan	pengalah	0.25
ikan	pengalasan	0.28
ikan	pengamuk	0.3
api	dalam	0.3
api	tahun	0.18
api	orang	0.28
api	saat	0.28
api	anak	0.26
api	tempat	0.33
api	diri	0.26
api	manusia	0.32
api	hasil	0.21
api	masyarakat	0.25
api	kelas	0.3
api	hidup	0.28
api	wanita	0.26
api	anggota	0.19
api	keluarga	0.18
api	data	0.2
api	ibu	0.19
api	kelompok	0.21
api	jam	0.24
api	tim	0.2
api	pemain	0.26
api	kulit	0.26
api	bisnis	0.29
api	siswa	0.17
api	pihak	0.13
api	pria	0.23
api	media	0.25
api	penduduk	0.27
api	guru	0.21
api	perempuan	0.25
api	kepala	0.24
api	bumi	0.45
api	pengguna	0.17
api	politik	0.3
api	wisatawan	0.2
api	teman	0.19
api	bangsa	0.27
api	penelitian	0.15
api	batu	0.44
api	warga	0.23
api	perangkat	0.31
api	model	0.21
api	pasangan	0.19
api	bayi	0.26
api	penulis	0.14
api	mahasiswa	0.16
api	dokter	0.09
api	internet	0.25
api	pemimpin	0.22
api	raja	0.24
api	peserta	0.2
api	rakyat	0.27
api	ahli	0.23
api	tokoh	0.24
api	pasukan	0.36
api	tenaga	0.27
api	kaum	0.22
api	istri	0.2
api	militer	0.28
api	karakter	0.22
api	pengunjung	0.14
api	gadis	0.22
api	penderita	0.18
api	suami	0.21
api	pembelajaran	0.26
api	calon	0.11
api	ayah	0.2
api	tamu	0.14
api	pelayanan	0.26
api	individu	0.12
api	remaja	0.14
api	umat	0.22
api	mantan	0.15
api	kehilangan	0.19
api	matahari	0.4
api	tipe	0.2
api	keturunan	0.2
api	burung	0.29
api	pemilik	0.2
api	korban	0.31
api	konsumen	0.16
api	putra	0.16
api	saudara	0.22
api	manajemen	0.21
api	agen	0.23
api	penyanyi	0.2
api	tentara	0.32
api	objek	0.24
api	generasi	0.19
api	karyawan	0.19
api	putri	0.15
api	umur	0.18
api	presiden	0.22
api	pajak	0.22
api	pelanggan	0.19
api	makhluk	0.31
api	kelahiran	0.24
api	ujung	0.31
api	pasien	0.15
api	kelapa	0.3
api	perdagangan	0.32
api	petani	0.19
api	polisi	0.28
api	luka	0.34
api	pekerja	0.27
api	kepercayaan	0.25
api	suhu	0.33
api	pemuda	0.27
api	sahabat	0.17
api	staf	0.1
api	radio	0.31
api	penumpang	0.37
api	pimpinan	0.18
api	kampung	0.26
api	pembaca	0.11
api	kekurangan	0.16
api	aktor	0.18
api	ulama	0.25
api	artis	0.14
api	pejabat	0.21
api	kontak	0.25
api	lelaki	0.25
api	murid	0.2
api	campuran	0.39
api	pelaku	0.24
api	peneliti	0.11
